presyn_cell_group,postsyn_cell_group,synapses,synapse_fraction
INlasso-postSN,SN.DLSO1.3,0,0
INlasso-postSN,SNbronto,0,0
INlasso-postSN,SN.DLSO1.1NP,0,0
INlasso-postSN,SN.DLSO1.1,0,0
INlasso-postSN,SNtorii,0,0
INlasso-postSN,SNtrpa,0,0
INlasso-postSN,IN1,0,0
INlasso-postSN,INton,0,0
INlasso-postSN,INpreSer,0,0
INlasso-postSN,INRGWa,2,0.006968641114982578
INlasso-postSN,INNOS,0,0
INlasso-postSN,cMNPDF.vcl1,0,0
INlasso-postSN,cMNATO,0,0
INlasso-postSN,cMNdc..PDF,0,0
INlasso-postSN,INlasso,0,0
INlasso-postSN,INdecussPre,0,0
INlasso-postSN,INpreMN,8,0.2
INlasso-postSN,MC2biax.1,0,0
INlasso-postSN,INCrossbow,0,0
INlasso-postSN,INarc1,0,0
INlasso-postSN,INarc2,0,0
INlasso-postSN,INsn,32,0.3076923076923077
INlasso-postSN,INrope,0,0
INlasso-postSN,INMC3,0,0
INlasso-postSN,INbiax,0,0
INlasso-postSN,INsplitPUh,0,0
INlasso-postSN,INdc,0,0
INlasso-postSN,INfoot,1,0.08333333333333333
INlasso-postSN,INW,2,0.02197802197802198
INlasso-postSN,INmidL,0,0
INlasso-postSN,INhook,0,0
INlasso-postSN,INMBtype6,0,0
INlasso-postSN,INMBtype5,0,0
INlasso-postSN,INMBtype7,0,0
INlasso-postSN,INcross,0,0
INlasso-postSN,INpro,0,0
INlasso-postSN,INproT2,0,0
INlasso-postSN,INpear,0,0
INlasso-postSN,INZ,0,0
INlasso-postSN,INbigloop,0,0
INlasso-postSN,INUturn,0,0
INlasso-postSN,INdecussfoot,0,0
INlasso-postSN,INdecusshook,0,0
INlasso-postSN,INlasso.postSN,3,0.09375
INlasso-postSN,INR1,0,0
INlasso-postSN,INmus,0,0
INlasso-postSN,INdescLuqinPDF,0,0
INlasso-postSN,INsqNSasym,0,0
INlasso-postSN,INhorn,0,0
INlasso-postSN,INMBPDF,0,0
INlasso-postSN,INMBdescFMRF,0,0
INlasso-postSN,INDLSO,1,0.058823529411764705
INlasso-postSN,INexsn,0,0
INlasso-postSN,MBmouth.young.1360479,0,0
INlasso-postSN,INtorii,0,0
INlasso-postSN,INUturnMB,0,0
INlasso-postSN,IN.1301924,0,0
INlasso-postSN,INMBdesc3,0,0
INlasso-postSN,INMBdesc2,0,0
INlasso-postSN,INpara,0,0
INlasso-postSN,Ser.h1,0,0
INlasso-postSN,MC,0,0
INlasso-postSN,MNant,0,0
INlasso-postSN,MN3,4,0.02857142857142857
INlasso-postSN,MN1,1,0.003663003663003663
INlasso-postSN,MN2,0,0
INlasso-postSN,MNakro,0,0
INlasso-postSN,MNgland.head,1,0.02857142857142857
INlasso-postSN,MNheadV,0,0
INR1,PRC,2,0.07142857142857142
INR1,cPRC,0,0
INR1,SNnuchPDF,0,0
INR1,SNnuchNS,0,0
INR1,SNnuchBx,0,0
INR1,SNgolden,0,0
INR1,SNhorn,0,0
INR1,SNhook,0,0
INR1,SNlasso,0,0
INR1,SNMIP.vc,0,0
INR1,SNmus,0,
INR1,SNantlerPDF,0,0
INR1,SNPDF.dcl1,0,0
INR1,SN.DLSO1.2,0,0
INR1,SN.DLSO,0,0
INR1,SN.DLSO1.2.1,0,0
INR1,SN.DLSO2l,0,0
INR1,SNMB2,0,0
INR1,eyespot.PRCR3,0,0
INR1,eyespot.PRCR1,7,1
INR1,MS1,0,0
INR1,MS2,0,0
INR1,MS3,0,0
INR1,SN.ASTC,0,0
INR1,SN.DLSO3.PDF,0,0
INR1,SN.DLSO3,0,0
INR1,SN.IRP2.burs,0,0
INR1,SN.IRP2.FMRF,0,0
INR1,SN.MIP4,0,0
INR1,SN.MIP1,0,0
INR1,SN.WLD,0,0
INR1,SN.DSO17,0,0
INR1,SNbicil,0,0
INR1,SNasym,0,0
INR1,SN47Ach,0,0
INR1,dsoNPB1unp,0,0
INR1,antPUc,0,0
INR1,hPUc1,0,0
INR1,hPUc,0,0
INR1,dsoPUc1unp,0,0
INR1,hPU2l.asymPDF,0,0
INR1,hCR2,0,0
INR1,SN.DLSO1.0,0,0
INR1,SN.NS1,0,0
INR1,SN.NS3,0,0
INR1,SN.NS4,0,0
INR1,SN.NS15,0,0
INR1,SNaant,0,0
INR1,SN.NS22,0,0
INR1,SN.NS5,0,0
INR1,SN.NS17,0,0
INR1,SN.YF5cil,0,0
INR1,SN.NS19,0,0
INR1,SN.NS20,0,0
INR1,SN.NS6,0,
INR1,SN.NS29,0,0
INR1,SN.NS27,0,0
INR1,SN.NS18,0,0
INR1,SN.NS16,0,0
INR1,SNadNS22,0,0
INR1,SNblunt,0,0
INR1,SN.DLSO1.3,0,0
INR1,SNbronto,0,0
INR1,SN.DLSO1.1NP,8,0.32
INR1,SN.DLSO1.1,0,0
INR1,SNtorii,0,0
INR1,SNtrpa,0,0
INR1,IN1,2,0.004830917874396135
INR1,INton,0,0
INR1,INpreSer,0,0
INR1,INRGWa,0,0
INR1,INNOS,0,0
INR1,cMNPDF.vcl1,0,0
INR1,cMNATO,0,0
INR1,cMNdc..PDF,0,0
INR1,INlasso,0,0
INR1,INdecussPre,0,0
INR1,INpreMN,0,0
INR1,MC2biax.1,0,0
INR1,INCrossbow,0,0
INR1,INarc1,0,0
INR1,INarc2,0,0
INR1,INsn,0,0
INR1,INrope,0,0
INR1,INMC3,0,0
INR1,INbiax,0,0
INR1,INsplitPUh,0,0
INR1,INdc,0,0
INR1,INfoot,0,0
INR1,INW,0,0
INR1,INmidL,0,0
INR1,INhook,0,0
INR1,INMBtype6,0,0
INR1,INMBtype5,0,0
INR1,INMBtype7,0,0
INR1,INcross,0,0
INR1,INpro,0,0
INR1,INproT2,0,0
INR1,INpear,0,0
INR1,INZ,0,0
INR1,INbigloop,0,0
INR1,INUturn,0,0
INR1,INdecussfoot,0,0
INR1,INdecusshook,0,0
INR1,INlasso.postSN,0,0
INR1,INR1,6,0.20689655172413793
INR1,INmus,0,0
INR1,INdescLuqinPDF,0,0
INR1,INsqNSasym,0,0
INR1,INhorn,0,0
INR1,INMBPDF,0,0
INR1,INMBdescFMRF,0,0
INR1,INDLSO,0,0
INR1,INexsn,0,0
INR1,MBmouth.young.1360479,0,0
INR1,INtorii,0,0
INR1,INUturnMB,0,0
INR1,IN.1301924,0,0
INR1,INMBdesc3,0,0
INR1,INMBdesc2,0,0
INR1,INpara,0,0
INR1,Ser.h1,0,0
INR1,MC,0,0
INR1,MNant,0,0
INR1,MN3,0,0
INR1,MN1,0,0
INR1,MN2,0,0
INR1,MNakro,0,0
INR1,MNgland.head,0,0
INR1,MNheadV,0,0
INmus,PRC,0,0
INmus,cPRC,0,0
INmus,SNnuchPDF,0,0
INmus,SNnuchNS,0,0
INmus,SNnuchBx,0,0
INmus,SNgolden,0,0
INmus,SNhorn,0,0
INmus,SNhook,0,0
INmus,SNlasso,0,0
INmus,SNMIP.vc,0,0
INmus,SNmus,0,
INmus,SNantlerPDF,0,0
INmus,SNPDF.dcl1,0,0
INmus,SN.DLSO1.2,0,0
INmus,SN.DLSO,0,0
INmus,SN.DLSO1.2.1,0,0
INmus,SN.DLSO2l,0,0
INmus,SNMB2,0,0
INmus,eyespot.PRCR3,0,0
INmus,eyespot.PRCR1,0,0
INmus,MS1,0,0
INmus,MS2,0,0
INmus,MS3,0,0
INmus,SN.ASTC,0,0
INmus,SN.DLSO3.PDF,0,0
INmus,SN.DLSO3,0,0
INmus,SN.IRP2.burs,0,0
INmus,SN.IRP2.FMRF,0,0
INmus,SN.MIP4,0,0
INmus,SN.MIP1,0,0
INmus,SN.WLD,0,0
INmus,SN.DSO17,0,0
INmus,SNbicil,0,0
INmus,SNasym,0,0
INmus,SN47Ach,0,0
INmus,dsoNPB1unp,0,0
INmus,antPUc,0,0
INmus,hPUc1,0,0
INmus,hPUc,0,0
INmus,dsoPUc1unp,0,0
INmus,hPU2l.asymPDF,0,0
INmus,hCR2,0,0
INmus,SN.DLSO1.0,0,0
INmus,SN.NS1,0,0
INmus,SN.NS3,0,0
INmus,SN.NS4,0,0
INmus,SN.NS15,0,0
INmus,SNaant,0,0
INmus,SN.NS22,0,0
INmus,SN.NS5,0,0
INmus,SN.NS17,0,0
INmus,SN.YF5cil,0,0
INmus,SN.NS19,0,0
INmus,SN.NS20,0,0
INmus,SN.NS6,0,
INmus,SN.NS29,0,0
INmus,SN.NS27,0,0
INmus,SN.NS18,0,0
INmus,SN.NS16,0,0
INmus,SNadNS22,0,0
INmus,SNblunt,0,0
INmus,SN.DLSO1.3,0,0
INmus,SNbronto,0,0
INmus,SN.DLSO1.1NP,0,0
INmus,SN.DLSO1.1,0,0
INmus,SNtorii,0,0
INmus,SNtrpa,0,0
INmus,IN1,0,0
INmus,INton,0,0
INmus,INpreSer,0,0
INmus,INRGWa,0,0
INmus,INNOS,0,0
INmus,cMNPDF.vcl1,0,0
INmus,cMNATO,0,0
INmus,cMNdc..PDF,0,0
INmus,INlasso,1,0.02857142857142857
INmus,INdecussPre,0,0
INmus,INpreMN,0,0
INmus,MC2biax.1,0,0
INmus,INCrossbow,0,0
INmus,INarc1,0,0
INmus,INarc2,0,0
INmus,INsn,1,0.009615384615384616
INmus,INrope,0,0
INmus,INMC3,0,0
INmus,INbiax,0,0
INmus,INsplitPUh,0,0
INmus,INdc,0,0
INmus,INfoot,0,0
INmus,INW,0,0
INmus,INmidL,0,0
INmus,INhook,0,0
INmus,INMBtype6,0,0
INmus,INMBtype5,0,0
INmus,INMBtype7,0,0
INmus,INcross,0,0
INmus,INpro,0,0
INmus,INproT2,0,0
INmus,INpear,0,0
INmus,INZ,0,0
INmus,INbigloop,0,0
INmus,INUturn,1,0.02564102564102564
INmus,INdecussfoot,0,0
INmus,INdecusshook,0,0
INmus,INlasso.postSN,0,0
INmus,INR1,0,0
INmus,INmus,1,0.125
INmus,INdescLuqinPDF,0,0
INmus,INsqNSasym,0,0
INmus,INhorn,0,0
INmus,INMBPDF,0,0
INmus,INMBdescFMRF,0,0
INmus,INDLSO,0,0
INmus,INexsn,0,0
INmus,MBmouth.young.1360479,0,0
INmus,INtorii,0,0
INmus,INUturnMB,0,0
INmus,IN.1301924,0,0
INmus,INMBdesc3,0,0
INmus,INMBdesc2,0,0
INmus,INpara,0,0
INmus,Ser.h1,0,0
INmus,MC,0,0
INmus,MNant,0,0
INmus,MN3,0,0
INmus,MN1,0,0
INmus,MN2,0,0
INmus,MNakro,0,0
INmus,MNgland.head,0,0
INmus,MNheadV,0,0
INdescLuqinPDF,PRC,0,0
INdescLuqinPDF,cPRC,0,0
INdescLuqinPDF,SNnuchPDF,0,0
INdescLuqinPDF,SNnuchNS,0,0
INdescLuqinPDF,SNnuchBx,0,0
INdescLuqinPDF,SNgolden,0,0
INdescLuqinPDF,SNhorn,0,0
INdescLuqinPDF,SNhook,0,0
INdescLuqinPDF,SNlasso,0,0
INdescLuqinPDF,SNMIP.vc,0,0
INdescLuqinPDF,SNmus,0,
INdescLuqinPDF,SNantlerPDF,0,0
INdescLuqinPDF,SNPDF.dcl1,0,0
INdescLuqinPDF,SN.DLSO1.2,0,0
INdescLuqinPDF,SN.DLSO,0,0
INdescLuqinPDF,SN.DLSO1.2.1,0,0
INdescLuqinPDF,SN.DLSO2l,0,0
INdescLuqinPDF,SNMB2,0,0
INdescLuqinPDF,eyespot.PRCR3,0,0
INdescLuqinPDF,eyespot.PRCR1,0,0
INdescLuqinPDF,MS1,0,0
INdescLuqinPDF,MS2,0,0
INdescLuqinPDF,MS3,0,0
INdescLuqinPDF,SN.ASTC,0,0
INdescLuqinPDF,SN.DLSO3.PDF,0,0
INdescLuqinPDF,SN.DLSO3,0,0
INdescLuqinPDF,SN.IRP2.burs,0,0
INdescLuqinPDF,SN.IRP2.FMRF,0,0
INdescLuqinPDF,SN.MIP4,0,0
INdescLuqinPDF,SN.MIP1,0,0
INdescLuqinPDF,SN.WLD,0,0
INdescLuqinPDF,SN.DSO17,0,0
INdescLuqinPDF,SNbicil,0,0
INdescLuqinPDF,SNasym,0,0
INdescLuqinPDF,SN47Ach,0,0
INdescLuqinPDF,dsoNPB1unp,0,0
INdescLuqinPDF,antPUc,0,0
INdescLuqinPDF,hPUc1,0,0
INdescLuqinPDF,hPUc,0,0
INdescLuqinPDF,dsoPUc1unp,0,0
INdescLuqinPDF,hPU2l.asymPDF,0,0
INdescLuqinPDF,hCR2,1,0.02702702702702703
INdescLuqinPDF,SN.DLSO1.0,0,0
INdescLuqinPDF,SN.NS1,0,0
INdescLuqinPDF,SN.NS3,0,0
INdescLuqinPDF,SN.NS4,0,0
INdescLuqinPDF,SN.NS15,0,0
INdescLuqinPDF,SNaant,0,0
INdescLuqinPDF,SN.NS22,0,0
INdescLuqinPDF,SN.NS5,0,0
INdescLuqinPDF,SN.NS17,0,0
INdescLuqinPDF,SN.YF5cil,0,0
INdescLuqinPDF,SN.NS19,0,0
INdescLuqinPDF,SN.NS20,0,0
INdescLuqinPDF,SN.NS6,0,
INdescLuqinPDF,SN.NS29,0,0
INdescLuqinPDF,SN.NS27,0,0
INdescLuqinPDF,SN.NS18,0,0
INdescLuqinPDF,SN.NS16,0,0
INdescLuqinPDF,SNadNS22,0,0
INdescLuqinPDF,SNblunt,0,0
INdescLuqinPDF,SN.DLSO1.3,0,0
INdescLuqinPDF,SNbronto,0,0
INdescLuqinPDF,SN.DLSO1.1NP,0,0
INdescLuqinPDF,SN.DLSO1.1,0,0
INdescLuqinPDF,SNtorii,0,0
INdescLuqinPDF,SNtrpa,0,0
INdescLuqinPDF,IN1,0,0
INdescLuqinPDF,INton,0,0
INdescLuqinPDF,INpreSer,0,0
INdescLuqinPDF,INRGWa,0,0
INdescLuqinPDF,INNOS,0,0
INdescLuqinPDF,cMNPDF.vcl1,0,0
INdescLuqinPDF,cMNATO,0,0
INdescLuqinPDF,cMNdc..PDF,0,0
INdescLuqinPDF,INlasso,0,0
INdescLuqinPDF,INdecussPre,0,0
INdescLuqinPDF,INpreMN,0,0
INdescLuqinPDF,MC2biax.1,0,0
INdescLuqinPDF,INCrossbow,0,0
INdescLuqinPDF,INarc1,0,0
INdescLuqinPDF,INarc2,0,0
INdescLuqinPDF,INsn,0,0
INdescLuqinPDF,INrope,0,0
INdescLuqinPDF,INMC3,0,0
INdescLuqinPDF,INbiax,4,0.14285714285714285
INdescLuqinPDF,INsplitPUh,0,0
INdescLuqinPDF,INdc,0,0
INdescLuqinPDF,INfoot,0,0
INdescLuqinPDF,INW,4,0.04395604395604396
INdescLuqinPDF,INmidL,0,0
INdescLuqinPDF,INhook,0,0
INdescLuqinPDF,INMBtype6,0,0
INdescLuqinPDF,INMBtype5,0,0
INdescLuqinPDF,INMBtype7,0,0
INdescLuqinPDF,INcross,0,0
INdescLuqinPDF,INpro,0,0
INdescLuqinPDF,INproT2,0,0
INdescLuqinPDF,INpear,0,0
INdescLuqinPDF,INZ,0,0
INdescLuqinPDF,INbigloop,0,0
INdescLuqinPDF,INUturn,0,0
INdescLuqinPDF,INdecussfoot,2,0.029411764705882353
INdescLuqinPDF,INdecusshook,0,0
INdescLuqinPDF,INlasso.postSN,0,0
INdescLuqinPDF,INR1,0,0
INdescLuqinPDF,INmus,0,0
INdescLuqinPDF,INdescLuqinPDF,0,0
INdescLuqinPDF,INsqNSasym,0,0
INdescLuqinPDF,INhorn,0,0
INdescLuqinPDF,INMBPDF,0,0
INdescLuqinPDF,INMBdescFMRF,3,0.21428571428571427
INdescLuqinPDF,INDLSO,0,0
INdescLuqinPDF,INexsn,0,0
INdescLuqinPDF,MBmouth.young.1360479,0,0
INdescLuqinPDF,INtorii,0,0
INdescLuqinPDF,INUturnMB,0,0
INdescLuqinPDF,IN.1301924,0,0
INdescLuqinPDF,INMBdesc3,0,0
INdescLuqinPDF,INMBdesc2,2,0.14285714285714285
INdescLuqinPDF,INpara,0,0
INdescLuqinPDF,Ser.h1,0,0
INdescLuqinPDF,MC,0,0
INdescLuqinPDF,MNant,2,0.015503875968992248
INdescLuqinPDF,MN3,0,0
INdescLuqinPDF,MN1,0,0
INdescLuqinPDF,MN2,0,0
INdescLuqinPDF,MNakro,0,0
INdescLuqinPDF,MNgland.head,0,0
INdescLuqinPDF,MNheadV,0,0
INsqNSasym,PRC,0,0
INsqNSasym,cPRC,0,0
INsqNSasym,SNnuchPDF,0,0
INsqNSasym,SNnuchNS,0,0
INsqNSasym,SNnuchBx,0,0
INsqNSasym,SNgolden,0,0
INsqNSasym,SNhorn,0,0
INsqNSasym,SNhook,0,0
INsqNSasym,SNlasso,0,0
INsqNSasym,SNMIP.vc,0,0
INsqNSasym,SNmus,0,
INsqNSasym,SNantlerPDF,0,0
INsqNSasym,SNPDF.dcl1,0,0
INsqNSasym,SN.DLSO1.2,0,0
INsqNSasym,SN.DLSO,0,0
INsqNSasym,SN.DLSO1.2.1,0,0
INsqNSasym,SN.DLSO2l,0,0
INsqNSasym,SNMB2,0,0
INsqNSasym,eyespot.PRCR3,0,0
INsqNSasym,eyespot.PRCR1,0,0
INsqNSasym,MS1,0,0
INsqNSasym,MS2,0,0
INsqNSasym,MS3,0,0
INsqNSasym,SN.ASTC,0,0
INsqNSasym,SN.DLSO3.PDF,0,0
INsqNSasym,SN.DLSO3,0,0
INsqNSasym,SN.IRP2.burs,0,0
INsqNSasym,SN.IRP2.FMRF,0,0
INsqNSasym,SN.MIP4,0,0
INsqNSasym,SN.MIP1,0,0
INsqNSasym,SN.WLD,0,0
INsqNSasym,SN.DSO17,0,0
INsqNSasym,SNbicil,0,0
INsqNSasym,SNasym,0,0
INsqNSasym,SN47Ach,0,0
INsqNSasym,dsoNPB1unp,0,0
INsqNSasym,antPUc,0,0
INsqNSasym,hPUc1,0,0
INsqNSasym,hPUc,0,0
INsqNSasym,dsoPUc1unp,0,0
INsqNSasym,hPU2l.asymPDF,0,0
INsqNSasym,hCR2,0,0
INsqNSasym,SN.DLSO1.0,0,0
INsqNSasym,SN.NS1,0,0
INsqNSasym,SN.NS3,0,0
INsqNSasym,SN.NS4,0,0
INsqNSasym,SN.NS15,0,0
INsqNSasym,SNaant,0,0
INsqNSasym,SN.NS22,0,0
INsqNSasym,SN.NS5,0,0
INsqNSasym,SN.NS17,0,0
INsqNSasym,SN.YF5cil,0,0
INsqNSasym,SN.NS19,0,0
INsqNSasym,SN.NS20,0,0
INsqNSasym,SN.NS6,0,
INsqNSasym,SN.NS29,0,0
INsqNSasym,SN.NS27,0,0
INsqNSasym,SN.NS18,0,0
INsqNSasym,SN.NS16,0,0
INsqNSasym,SNadNS22,0,0
INsqNSasym,SNblunt,0,0
INsqNSasym,SN.DLSO1.3,0,0
INsqNSasym,SNbronto,0,0
INsqNSasym,SN.DLSO1.1NP,0,0
INsqNSasym,SN.DLSO1.1,0,0
INsqNSasym,SNtorii,0,0
INsqNSasym,SNtrpa,0,0
INsqNSasym,IN1,0,0
INsqNSasym,INton,0,0
INsqNSasym,INpreSer,0,0
INsqNSasym,INRGWa,0,0
INsqNSasym,INNOS,0,0
INsqNSasym,cMNPDF.vcl1,0,0
INsqNSasym,cMNATO,0,0
INsqNSasym,cMNdc..PDF,0,0
INsqNSasym,INlasso,0,0
INsqNSasym,INdecussPre,0,0
INsqNSasym,INpreMN,2,0.05
INsqNSasym,MC2biax.1,0,0
INsqNSasym,INCrossbow,3,0.0379746835443038
INsqNSasym,INarc1,0,0
INsqNSasym,INarc2,0,0
INsqNSasym,INsn,1,0.009615384615384616
INsqNSasym,INrope,0,0
INsqNSasym,INMC3,0,0
INsqNSasym,INbiax,0,0
INsqNSasym,INsplitPUh,0,0
INsqNSasym,INdc,0,0
INsqNSasym,INfoot,0,0
INsqNSasym,INW,0,0
INsqNSasym,INmidL,0,0
INsqNSasym,INhook,0,0
INsqNSasym,INMBtype6,0,0
INsqNSasym,INMBtype5,0,0
INsqNSasym,INMBtype7,0,0
INsqNSasym,INcross,0,0
INsqNSasym,INpro,0,0
INsqNSasym,INproT2,0,0
INsqNSasym,INpear,0,0
INsqNSasym,INZ,0,0
INsqNSasym,INbigloop,0,0
INsqNSasym,INUturn,0,0
INsqNSasym,INdecussfoot,0,0
INsqNSasym,INdecusshook,0,0
INsqNSasym,INlasso.postSN,1,0.03125
INsqNSasym,INR1,0,0
INsqNSasym,INmus,0,0
INsqNSasym,INdescLuqinPDF,2,0.0625
INsqNSasym,INsqNSasym,0,0
INsqNSasym,INhorn,0,0
INsqNSasym,INMBPDF,0,0
INsqNSasym,INMBdescFMRF,0,0
INsqNSasym,INDLSO,1,0.058823529411764705
INsqNSasym,INexsn,0,0
INsqNSasym,MBmouth.young.1360479,0,0
INsqNSasym,INtorii,0,0
INsqNSasym,INUturnMB,3,0.06818181818181818
INsqNSasym,IN.1301924,0,0
INsqNSasym,INMBdesc3,0,0
INsqNSasym,INMBdesc2,0,0
INsqNSasym,INpara,0,0
INsqNSasym,Ser.h1,9,0.05113636363636364
INsqNSasym,MC,0,0
INsqNSasym,MNant,0,0
INsqNSasym,MN3,0,0
INsqNSasym,MN1,0,0
INsqNSasym,MN2,0,0
INsqNSasym,MNakro,0,0
INsqNSasym,MNgland.head,0,0
INsqNSasym,MNheadV,0,0
INhorn,PRC,0,0
INhorn,cPRC,0,0
INhorn,SNnuchPDF,0,0
INhorn,SNnuchNS,0,0
INhorn,SNnuchBx,0,0
INhorn,SNgolden,0,0
INhorn,SNhorn,1,0.5
INhorn,SNhook,0,0
INhorn,SNlasso,0,0
INhorn,SNMIP.vc,0,0
INhorn,SNmus,0,
INhorn,SNantlerPDF,0,0
INhorn,SNPDF.dcl1,0,0
INhorn,SN.DLSO1.2,0,0
INhorn,SN.DLSO,0,0
INhorn,SN.DLSO1.2.1,0,0
INhorn,SN.DLSO2l,0,0
INhorn,SNMB2,0,0
INhorn,eyespot.PRCR3,0,0
INhorn,eyespot.PRCR1,0,0
INhorn,MS1,0,0
INhorn,MS2,0,0
INhorn,MS3,0,0
INhorn,SN.ASTC,0,0
INhorn,SN.DLSO3.PDF,0,0
INhorn,SN.DLSO3,0,0
INhorn,SN.IRP2.burs,0,0
INhorn,SN.IRP2.FMRF,0,0
INhorn,SN.MIP4,0,0
INhorn,SN.MIP1,0,0
INhorn,SN.WLD,0,0
INhorn,SN.DSO17,0,0
INhorn,SNbicil,0,0
INhorn,SNasym,0,0
INhorn,SN47Ach,0,0
INhorn,dsoNPB1unp,0,0
INhorn,antPUc,0,0
INhorn,hPUc1,0,0
INhorn,hPUc,0,0
INhorn,dsoPUc1unp,0,0
INhorn,hPU2l.asymPDF,0,0
INhorn,hCR2,0,0
INhorn,SN.DLSO1.0,0,0
INhorn,SN.NS1,0,0
INhorn,SN.NS3,0,0
INhorn,SN.NS4,0,0
INhorn,SN.NS15,0,0
INhorn,SNaant,0,0
INhorn,SN.NS22,0,0
INhorn,SN.NS5,0,0
INhorn,SN.NS17,0,0
INhorn,SN.YF5cil,0,0
INhorn,SN.NS19,0,0
INhorn,SN.NS20,0,0
INhorn,SN.NS6,0,
INhorn,SN.NS29,0,0
INhorn,SN.NS27,0,0
INhorn,SN.NS18,0,0
INhorn,SN.NS16,0,0
INhorn,SNadNS22,0,0
INhorn,SNblunt,0,0
INhorn,SN.DLSO1.3,0,0
INhorn,SNbronto,0,0
INhorn,SN.DLSO1.1NP,0,0
INhorn,SN.DLSO1.1,0,0
INhorn,SNtorii,0,0
INhorn,SNtrpa,0,0
INhorn,IN1,0,0
INhorn,INton,0,0
INhorn,INpreSer,0,0
INhorn,INRGWa,0,0
INhorn,INNOS,0,0
INhorn,cMNPDF.vcl1,0,0
INhorn,cMNATO,0,0
INhorn,cMNdc..PDF,0,0
INhorn,INlasso,0,0
INhorn,INdecussPre,0,0
INhorn,INpreMN,0,0
INhorn,MC2biax.1,0,0
INhorn,INCrossbow,0,0
INhorn,INarc1,0,0
INhorn,INarc2,0,0
INhorn,INsn,0,0
INhorn,INrope,2,0.04081632653061224
INhorn,INMC3,0,0
INhorn,INbiax,0,0
INhorn,INsplitPUh,0,0
INhorn,INdc,0,0
INhorn,INfoot,0,0
INhorn,INW,0,0
INhorn,INmidL,0,0
INhorn,INhook,0,0
INhorn,INMBtype6,0,0
INhorn,INMBtype5,0,0
INhorn,INMBtype7,0,0
INhorn,INcross,0,0
INhorn,INpro,0,0
INhorn,INproT2,0,0
INhorn,INpear,0,0
INhorn,INZ,0,0
INhorn,INbigloop,0,0
INhorn,INUturn,0,0
INhorn,INdecussfoot,0,0
INhorn,INdecusshook,0,0
INhorn,INlasso.postSN,0,0
INhorn,INR1,0,0
INhorn,INmus,0,0
INhorn,INdescLuqinPDF,0,0
INhorn,INsqNSasym,0,0
INhorn,INhorn,0,0
INhorn,INMBPDF,0,0
INhorn,INMBdescFMRF,0,0
INhorn,INDLSO,0,0
INhorn,INexsn,0,0
INhorn,MBmouth.young.1360479,0,0
INhorn,INtorii,6,0.2727272727272727
INhorn,INUturnMB,0,0
INhorn,IN.1301924,0,0
INhorn,INMBdesc3,0,0
INhorn,INMBdesc2,1,0.07142857142857142
INhorn,INpara,0,0
INhorn,Ser.h1,0,0
INhorn,MC,0,0
INhorn,MNant,1,0.007751937984496124
INhorn,MN3,0,0
INhorn,MN1,0,0
INhorn,MN2,0,0
INhorn,MNakro,0,0
INhorn,MNgland.head,0,0
INhorn,MNheadV,0,0
INMBPDF,PRC,0,0
INMBPDF,cPRC,0,0
INMBPDF,SNnuchPDF,0,0
INMBPDF,SNnuchNS,0,0
INMBPDF,SNnuchBx,0,0
INMBPDF,SNgolden,0,0
INMBPDF,SNhorn,0,0
INMBPDF,SNhook,0,0
INMBPDF,SNlasso,0,0
INMBPDF,SNMIP.vc,0,0
INMBPDF,SNmus,0,
INMBPDF,SNantlerPDF,0,0
INMBPDF,SNPDF.dcl1,0,0
INMBPDF,SN.DLSO1.2,0,0
INMBPDF,SN.DLSO,0,0
INMBPDF,SN.DLSO1.2.1,0,0
INMBPDF,SN.DLSO2l,0,0
INMBPDF,SNMB2,0,0
INMBPDF,eyespot.PRCR3,0,0
INMBPDF,eyespot.PRCR1,0,0
INMBPDF,MS1,0,0
INMBPDF,MS2,0,0
INMBPDF,MS3,0,0
INMBPDF,SN.ASTC,0,0
INMBPDF,SN.DLSO3.PDF,0,0
INMBPDF,SN.DLSO3,0,0
INMBPDF,SN.IRP2.burs,0,0
INMBPDF,SN.IRP2.FMRF,0,0
INMBPDF,SN.MIP4,0,0
INMBPDF,SN.MIP1,0,0
INMBPDF,SN.WLD,0,0
INMBPDF,SN.DSO17,0,0
INMBPDF,SNbicil,0,0
INMBPDF,SNasym,0,0
INMBPDF,SN47Ach,0,0
INMBPDF,dsoNPB1unp,0,0
INMBPDF,antPUc,0,0
INMBPDF,hPUc1,0,0
INMBPDF,hPUc,0,0
INMBPDF,dsoPUc1unp,0,0
INMBPDF,hPU2l.asymPDF,0,0
INMBPDF,hCR2,0,0
INMBPDF,SN.DLSO1.0,0,0
INMBPDF,SN.NS1,0,0
INMBPDF,SN.NS3,0,0
INMBPDF,SN.NS4,0,0
INMBPDF,SN.NS15,0,0
INMBPDF,SNaant,0,0
INMBPDF,SN.NS22,0,0
INMBPDF,SN.NS5,0,0
INMBPDF,SN.NS17,0,0
INMBPDF,SN.YF5cil,0,0
INMBPDF,SN.NS19,0,0
INMBPDF,SN.NS20,0,0
INMBPDF,SN.NS6,0,
INMBPDF,SN.NS29,0,0
INMBPDF,SN.NS27,0,0
INMBPDF,SN.NS18,0,0
INMBPDF,SN.NS16,0,0
INMBPDF,SNadNS22,0,0
INMBPDF,SNblunt,0,0
INMBPDF,SN.DLSO1.3,0,0
INMBPDF,SNbronto,0,0
INMBPDF,SN.DLSO1.1NP,0,0
